datetime,day_of_week,is_weekend,0,1,2,3,4
2018-01-14 15:15:00,6,1,0.0439,0.0665,0.0473,0.0632,0.0797
2018-01-14 15:20:00,6,1,0.0373,0.0652,0.0468,0.0632,0.0998
2018-01-14 15:25:00,6,1,0.043,0.0484,0.0567,0.0564,0.0886
2018-01-14 15:30:00,6,1,0.044,0.0562,0.0649,0.0594,0.1145
2018-01-14 15:35:00,6,1,0.0482,0.0567,0.0456,0.0556,0.1011
2018-01-14 15:40:00,6,1,0.0389,0.0709,0.0437,0.0581,0.0927
2018-01-14 15:45:00,6,1,0.0386,0.0681,0.0518,0.0521,0.0828
2018-01-14 15:50:00,6,1,0.0338,0.0421,0.0675,0.0542,0.1045
2018-01-14 15:55:00,6,1,0.0352,0.0675,0.0651,0.0558,0.1026
2018-01-14 16:00:00,6,1,0.0381,0.0613,0.0409,0.0636,0.1091
2018-01-14 16:05:00,6,1,0.04,0.052,0.0516,0.0592,0.0907
2018-01-14 16:10:00,6,1,0.0398,0.055,0.036,0.0617,0.1101
2018-01-14 16:15:00,6,1,0.0452,0.0682,0.0558,0.0587,0.096
2018-01-14 16:20:00,6,1,0.0518,0.0563,0.0675,0.0602,0.1116
2018-01-14 16:25:00,6,1,0.0323,0.0741,0.0285,0.0528,0.1202
2018-01-14 16:30:00,6,1,0.0702,0.0648,0.0461,0.0463,0.0893
2018-01-14 16:35:00,6,1,0.039,0.0453,0.0536,0.0621,0.1291
2018-01-14 16:40:00,6,1,0.0321,0.0585,0.0783,0.0557,0.1192
2018-01-14 16:45:00,6,1,0.0495,0.0615,0.0507,0.0617,0.1156
2018-01-14 16:50:00,6,1,0.038,0.0466,0.0279,0.0517,0.095
2018-01-14 16:55:00,6,1,0.0443,0.0697,0.0589,0.0616,0.1097
2018-01-14 17:00:00,6,1,0.0436,0.0635,0.072,0.0548,0.1043
2018-01-14 17:05:00,6,1,0.036,0.0582,0.0359,0.0602,0.1016
2018-01-14 17:10:00,6,1,0.0381,0.0476,0.0359,0.0527,0.1009
2018-01-14 17:15:00,6,1,0.0344,0.0652,0.062,0.0531,0.0945
2018-01-14 17:20:00,6,1,0.0498,0.0553,0.0474,0.0601,0.1023
2018-01-14 17:25:00,6,1,0.0433,0.062,0.0569,0.0579999999999999,0.0822
2018-01-14 17:30:00,6,1,0.0461,0.0655,0.0511,0.0563,0.1238
2018-01-14 17:35:00,6,1,0.0482,0.0692,0.0467,0.0635,0.1012
2018-01-14 17:40:00,6,1,0.0408,0.078,0.0472,0.0566,0.1048
2018-01-14 17:45:00,6,1,0.0499,0.0723,0.07,0.0614,0.1239
2018-01-14 17:50:00,6,1,0.042,0.0845,0.0409,0.0552,0.1086
2018-01-14 17:55:00,6,1,0.0496,0.0534,0.0633,0.0559999999999999,0.2416
2018-01-14 18:00:00,6,1,0.0461,0.0629,0.0406,0.0498,0.3202
2018-01-14 18:05:00,6,1,0.0365,0.0733,0.052,0.0479,0.352
2018-01-14 18:10:00,6,1,0.0376,0.0695,0.0337,0.0537,0.3812
2018-01-14 18:15:00,6,1,0.0398,0.076,0.0178,0.0491,0.2216
2018-01-14 18:20:00,6,1,0.0439,0.0711,0.0191,0.0446,0.2656
2018-01-14 18:25:00,6,1,0.0374,0.0618,0.0399,0.0496,0.2794
2018-01-14 18:30:00,6,1,0.0363,0.0739,0.0528,0.0518,0.1997
2018-01-14 18:35:00,6,1,0.0322,0.0642,0.0606,0.0468,0.2535
2018-01-14 18:40:00,6,1,0.0416,0.0573,0.0358,0.0441,0.2094
2018-01-14 18:45:00,6,1,0.035,0.0676,0.0511,0.0456,0.2863
2018-01-14 18:50:00,6,1,0.0375,0.0526,0.0602,0.0531,0.3306
2018-01-14 18:55:00,6,1,0.0354,0.0573,0.0391,0.0447,0.1597
2018-01-14 19:00:00,6,1,0.0349,0.0923,0.034,0.0467,0.0495
2018-01-14 19:05:00,6,1,0.037,0.0454,0.0269,0.0419,0.243
2018-01-14 19:10:00,6,1,0.0399,0.0594,0.0488,0.0399,0.6784
2018-01-14 19:15:00,6,1,0.0382,0.0492,0.0399,0.0473,0.575
2018-01-14 19:20:00,6,1,0.0307,0.0499,0.0576,0.0434,0.565
2018-01-14 19:25:00,6,1,0.0283,0.057,0.0387,0.0369,0.5045
2018-01-14 19:30:00,6,1,0.036,0.0461,0.0376,0.0397,0.5079
2018-01-14 19:35:00,6,1,0.0314,0.0473,0.0391,0.0382,0.5386
2018-01-14 19:40:00,6,1,0.0356,0.061,0.0423,0.0527,0.5546
2018-01-14 19:45:00,6,1,0.0295,0.0444,0.0538,0.0377,0.4329
2018-01-14 19:50:00,6,1,0.0284,0.0604,0.0476,0.0432,0.2825
2018-01-14 19:55:00,6,1,0.035,0.0373,0.0439,0.0402,0.1188
2018-01-14 20:00:00,6,1,0.0312,0.0461,0.0437,0.0424,0.036
2018-01-14 20:05:00,6,1,0.0281,0.0476,0.0528,0.0374,0.043
2018-01-14 20:10:00,6,1,0.0301,0.0386,0.0338,0.043,0.031
2018-01-14 20:15:00,6,1,0.0289999999999999,0.043,0.0471,0.0425,0.0434
2018-01-14 20:20:00,6,1,0.0279,0.0447,0.0439,0.0384,0.0392
2018-01-14 20:25:00,6,1,0.03,0.0471,0.0323,0.0334,0.0361
2018-01-14 20:30:00,6,1,0.0273,0.0409,0.0427,0.0331,0.0402
2018-01-14 20:35:00,6,1,0.0259,0.0449,0.0369,0.034,0.0387
2018-01-14 20:40:00,6,1,0.0268,0.0432,0.0456,0.0321,0.0433
2018-01-14 20:45:00,6,1,0.0269,0.0454,0.0276,0.0303,0.0349
2018-01-14 20:50:00,6,1,0.0256,0.0413,0.0483,0.0328,0.0409999999999999
2018-01-14 20:55:00,6,1,0.0244,0.0418,0.0465,0.0307,0.0269
2018-01-14 21:00:00,6,1,0.0268,0.0365,0.0252,0.0301,0.0282
2018-01-14 21:05:00,6,1,0.0251,0.0342,0.0357,0.0294,0.0253
2018-01-14 21:10:00,6,1,0.0286,0.0379,0.0348,0.0306,0.0299
2018-01-14 21:15:00,6,1,0.0279999999999999,0.0411,0.0354,0.0302,0.0332
2018-01-14 21:20:00,6,1,0.0275,0.0396,0.0383,0.0294,0.0229
2018-01-14 21:25:00,6,1,0.0248,0.0225,0.0495,0.0284,0.0324
2018-01-14 21:30:00,6,1,0.0236,0.0249,0.0298,0.0303,0.0246
2018-01-14 21:35:00,6,1,0.0267,0.0381,0.0283,0.0286,0.0137
2018-01-14 21:40:00,6,1,0.0222,0.0387,0.0419,0.0284,0.0312
2018-01-14 21:45:00,6,1,0.027,0.0393,0.0434,0.0298,0.021
2018-01-14 21:50:00,6,1,0.0251,0.0416,0.0378,0.027,0.0305
2018-01-14 21:55:00,6,1,0.0202,0.0244,0.0311,0.0257,0.0179
2018-01-14 22:00:00,6,1,0.0205,0.0321,0.0399,0.0265,0.0234
2018-01-14 22:05:00,6,1,0.021,0.0258,0.0312,0.0262,0.0217
2018-01-14 22:10:00,6,1,0.0197,0.0257,0.0362,0.0275,0.0205
2018-01-14 22:15:00,6,1,0.0167,0.0334,0.0318,0.0223,0.0226
2018-01-14 22:20:00,6,1,0.0181,0.0275,0.0282,0.0217,0.0166
2018-01-14 22:25:00,6,1,0.0208,0.0265,0.0284,0.0206,0.0168
2018-01-14 22:30:00,6,1,0.0184,0.0283,0.035,0.0211,0.0187
2018-01-14 22:35:00,6,1,0.0202,0.0274,0.0192,0.0222,0.0133
2018-01-14 22:40:00,6,1,0.0252,0.0273,0.0232,0.0187,0.0142
2018-01-14 22:45:00,6,1,0.0225,0.0229,0.0241,0.0165,0.0141
2018-01-14 22:50:00,6,1,0.0218,0.0203,0.0275,0.0186,0.012
2018-01-14 22:55:00,6,1,0.0187,0.0219,0.0206,0.0188,0.0087
2018-01-14 23:00:00,6,1,0.0134,0.0207,0.0269,0.0195,0.0144
2018-01-14 23:05:00,6,1,0.0173,0.0253,0.0206,0.0154,0.012
2018-01-14 23:10:00,6,1,0.0135,0.0239,0.0261,0.0151,0.0153
2018-01-14 23:15:00,6,1,0.0123,0.0188,0.0222,0.0117,0.0095
2018-01-14 23:20:00,6,1,0.0105,0.0147,0.0253,0.0148,0.0123
2018-01-14 23:25:00,6,1,0.0114,0.0214,0.0162,0.019,0.0096
2018-01-14 23:30:00,6,1,0.0125,0.0171,0.024,0.0159,0.0069999999999999
2018-01-14 23:35:00,6,1,0.0129,0.017,0.0251,0.0188,0.0117
2018-01-14 23:40:00,6,1,0.0134,0.0206,0.0191,0.016,0.0101
2018-01-14 23:45:00,6,1,0.0119,0.0169,0.0213,0.0139999999999999,0.0052
2018-01-14 23:50:00,6,1,0.0109,0.0108,0.0166,0.0141,0.0047
2018-01-14 23:55:00,6,1,0.011,0.0142,0.0165,0.0134,0.005
2018-01-15 00:00:00,0,0,0.0108,0.0111,0.0159,0.0098,0.005
2018-01-15 00:05:00,0,0,0.0095,0.0102,0.0139,0.0125,0.0084
2018-01-15 00:10:00,0,0,0.0091,0.0137,0.0122,0.0088,0.0069999999999999
2018-01-15 00:15:00,0,0,0.0085,0.0102,0.0195,0.0102,0.0073
2018-01-15 00:20:00,0,0,0.0084,0.0095,0.0166,0.0106,0.0048
2018-01-15 00:25:00,0,0,0.0095,0.0069999999999999,0.0146,0.0075,0.0109
2018-01-15 00:30:00,0,0,0.0339,0.0124,0.0129,0.0088,0.0096
2018-01-15 00:35:00,0,0,0.0086,0.0079,0.0136,0.0072,0.004
2018-01-15 00:40:00,0,0,0.0067,0.0082,0.0125,0.0066,0.0036
2018-01-15 00:45:00,0,0,0.0066,0.0121,0.0132,0.0099,0.0046
2018-01-15 00:50:00,0,0,0.0067,0.0065,0.0122,0.0096,0.0036
2018-01-15 00:55:00,0,0,0.0066,0.0088,0.0117,0.0065,0.006
2018-01-15 01:00:00,0,0,0.0069999999999999,0.0107,0.0093,0.0067,0.0059
2018-01-15 01:05:00,0,0,0.0041,0.0105,0.0123,0.0045,0.0004
2018-01-15 01:10:00,0,0,0.0147,0.0056,0.0109,0.0054,0.0044
2018-01-15 01:15:00,0,0,0.005,0.0055,0.0116,0.0039,0.0029
2018-01-15 01:20:00,0,0,0.0043,0.0101,0.0107,0.0076,0.0034
2018-01-15 01:25:00,0,0,0.0058,0.0069999999999999,0.0119,0.0056,0.0032
2018-01-15 01:30:00,0,0,0.0058,0.005,0.0123,0.0068,0.0037
2018-01-15 01:35:00,0,0,0.0054,0.0069999999999999,0.0131,0.0027,0.0014
2018-01-15 01:40:00,0,0,0.0033,0.0063,0.0138,0.0036,0.0037
2018-01-15 01:45:00,0,0,0.0051,0.0051,0.0126,0.0052,0.0022
2018-01-15 01:50:00,0,0,0.0044,0.0071,0.0104,0.0051,0.0029
2018-01-15 01:55:00,0,0,0.0159,0.0108,0.0101,0.0057,0.0022
2018-01-15 02:00:00,0,0,0.0026,0.0043,0.0082,0.0056,0.0028
2018-01-15 02:05:00,0,0,0.0045,0.0077,0.0108,0.0031,0.0023
2018-01-15 02:10:00,0,0,0.0054,0.0073,0.0119,0.003,0.0027
2018-01-15 02:15:00,0,0,0.0044,0.0071,0.0097,0.0031,0.0027
2018-01-15 02:20:00,0,0,0.0047,0.0075,0.0143,0.005,0.0036
2018-01-15 02:25:00,0,0,0.0037,0.0061,0.0136,0.0022,0.0014
2018-01-15 02:30:00,0,0,0.0048,0.0084,0.0109,0.0038,0.0069999999999999
2018-01-15 02:35:00,0,0,0.005,0.0144,0.0144,0.0023,0.0024
2018-01-15 02:40:00,0,0,0.004,0.0068,0.0104,0.0039,0.0038
2018-01-15 02:45:00,0,0,0.0031,0.0121,0.0121,0.0024,0.0015
2018-01-15 02:50:00,0,0,0.0061,0.0085,0.011,0.0036,0.0011
2018-01-15 02:55:00,0,0,0.0049,0.0086,0.0127,0.0014,0.0039
2018-01-15 03:00:00,0,0,0.0028,0.0133,0.0134,0.0039,0.0027
2018-01-15 03:05:00,0,0,0.0045,0.0079,0.0125,0.005,0.0049
2018-01-15 03:10:00,0,0,0.0027,0.009,0.0118,0.0026,0.0065
2018-01-15 03:15:00,0,0,0.0046,0.0112,0.0121,0.004,0.0015
2018-01-15 03:20:00,0,0,0.0031,0.0123,0.0163,0.0022,0.0103
2018-01-15 03:25:00,0,0,0.0056,0.0164,0.0193,0.0054,0.0058
2018-01-15 03:30:00,0,0,0.005,0.015,0.0214,0.0036,0.0057
2018-01-15 03:35:00,0,0,0.0048,0.0195,0.0209,0.0032,0.0073
2018-01-15 03:40:00,0,0,0.0052,0.0242,0.0221,0.0061,0.0038
2018-01-15 03:45:00,0,0,0.0057,0.0167,0.019,0.0069999999999999,0.0024
2018-01-15 03:50:00,0,0,0.0066,0.0159,0.0184,0.0026,0.004
2018-01-15 03:55:00,0,0,0.0049,0.0255,0.0249,0.0043,0.0028
2018-01-15 04:00:00,0,0,0.0063,0.0161,0.0194,0.0062,0.0066
2018-01-15 04:05:00,0,0,0.0078,0.0218,0.0264,0.0045,0.0069999999999999
2018-01-15 04:10:00,0,0,0.0084,0.0218,0.0272,0.0054,0.0091
2018-01-15 04:15:00,0,0,0.0081,0.0277,0.032,0.0025,0.0088
2018-01-15 04:20:00,0,0,0.01,0.0252,0.0344,0.0058,0.0152
2018-01-15 04:25:00,0,0,0.0101,0.0354,0.0368,0.0073,0.0114
2018-01-15 04:30:00,0,0,0.01,0.0336,0.0397,0.0056,0.0107
2018-01-15 04:35:00,0,0,0.0163,0.0391,0.0415,0.0044,0.0146
2018-01-15 04:40:00,0,0,0.0149,0.045,0.0393,0.0071,0.0176
2018-01-15 04:45:00,0,0,0.0156,0.0397,0.0465,0.0086,0.0212
2018-01-15 04:50:00,0,0,0.0171,0.0386,0.0381,0.0116,0.0194
2018-01-15 04:55:00,0,0,0.0153,0.0363,0.0483,0.008,0.0252
2018-01-15 05:00:00,0,0,0.013,0.044,0.0498,0.0106,0.0257
2018-01-15 05:05:00,0,0,0.0136,0.0544,0.0548,0.011,0.0226
2018-01-15 05:10:00,0,0,0.0142,0.0548,0.0587,0.0095,0.0259
2018-01-15 05:15:00,0,0,0.0176,0.0421,0.0648,0.0115,0.0232
2018-01-15 05:20:00,0,0,0.0175,0.0591,0.0563,0.0139999999999999,0.0297
2018-01-15 05:25:00,0,0,0.0182,0.0775,0.057,0.0243,0.0272
2018-01-15 05:30:00,0,0,0.0189,0.0732,0.0743,0.0152,0.0364
2018-01-15 05:35:00,0,0,0.046,0.0771,0.0584,0.0188,0.0479
2018-01-15 05:40:00,0,0,0.0196,0.1038,0.0728,0.0169,0.0413
2018-01-15 05:45:00,0,0,0.0223,0.0909,0.0519,0.0244,0.0507
2018-01-15 05:50:00,0,0,0.0221,0.0959,0.0686,0.0303,0.0391
2018-01-15 05:55:00,0,0,0.0181,0.0955,0.0652,0.0184,0.0435
2018-01-15 06:00:00,0,0,0.0196,0.1002,0.0454,0.0321,0.0508
2018-01-15 06:05:00,0,0,0.0218,0.1037,0.0587,0.0292,0.0636
2018-01-15 06:10:00,0,0,0.0243,0.0865,0.0494,0.0261,0.0667
2018-01-15 06:15:00,0,0,0.025,0.0952,0.0536,0.0287,0.0601
2018-01-15 06:20:00,0,0,0.0269,0.1006,0.0585,0.0273,0.0559
2018-01-15 06:25:00,0,0,0.0242,0.1147,0.0709,0.0368,0.0815
2018-01-15 06:30:00,0,0,0.0328,0.1044,0.0642,0.0344,0.0651
2018-01-15 06:35:00,0,0,0.0326,0.1132,0.064,0.0386,0.0664
2018-01-15 06:40:00,0,0,0.035,0.0952,0.042,0.0388,0.0653
2018-01-15 06:45:00,0,0,0.0391,0.0986,0.0525,0.0428,0.0603
2018-01-15 06:50:00,0,0,0.0338,0.0799,0.0626,0.0455,0.0638
2018-01-15 06:55:00,0,0,0.0324,0.0845,0.0472,0.0409999999999999,0.0605
2018-01-15 07:00:00,0,0,0.0311,0.0919,0.0562,0.0399,0.0757
2018-01-15 07:05:00,0,0,0.0303,0.0825,0.0481,0.0413,0.0582
2018-01-15 07:10:00,0,0,0.0328,0.1031,0.0662,0.0422,0.0538
2018-01-15 07:15:00,0,0,0.0388,0.0771,0.0708,0.0467,0.0622
2018-01-15 07:20:00,0,0,0.0412,0.0838,0.0582,0.0545,0.0553
2018-01-15 07:25:00,0,0,0.0321,0.0795,0.0658,0.0534,0.0546
2018-01-15 07:30:00,0,0,0.0378,0.0754,0.0564,0.0458,0.0599
2018-01-15 07:35:00,0,0,0.0402,0.0859,0.0481,0.0534,0.0547
2018-01-15 07:40:00,0,0,0.0377,0.1086,0.0615,0.0589,0.0488
2018-01-15 07:45:00,0,0,0.0365,0.0886,0.0528,0.0584,0.0715
2018-01-15 07:50:00,0,0,0.0348,0.0801,0.0643,0.0585,0.0579999999999999
2018-01-15 07:55:00,0,0,0.0288,0.0713,0.0636,0.0592,0.0535
2018-01-15 08:00:00,0,0,0.0337,0.0914,0.02,0.0551,0.0544
2018-01-15 08:05:00,0,0,0.0308,0.0968,0.0639,0.0541,0.0596
2018-01-15 08:10:00,0,0,0.0369,0.0763,0.0653,0.0522,0.052
2018-01-15 08:15:00,0,0,0.0284,0.0881,0.0525,0.0563,0.0582
2018-01-15 08:20:00,0,0,0.0399,0.0781,0.0461,0.0618,0.0687
2018-01-15 08:25:00,0,0,0.0372,0.0641,0.044,0.0557,0.0531
2018-01-15 08:30:00,0,0,0.0373,0.0903,0.0612,0.0482,0.061
2018-01-15 08:35:00,0,0,0.0379,0.0843,0.0625,0.0533,0.0628
2018-01-15 08:40:00,0,0,0.0429,0.1097,0.0581,0.0611,0.0621
2018-01-15 08:45:00,0,0,0.0411,0.0645,0.031,0.0614,0.0687
2018-01-15 08:50:00,0,0,0.0372,0.0852,0.0422,0.0571,0.0694
2018-01-15 08:55:00,0,0,0.0342,0.1009,0.0576,0.0639,0.0563
2018-01-15 09:00:00,0,0,0.021,0.0817,0.0601,0.0568,0.0528
2018-01-15 09:05:00,0,0,0.0319,0.0955,0.0686,0.047,0.063
2018-01-15 09:10:00,0,0,0.0298,0.0901,0.0625,0.0539,0.0682
2018-01-15 09:15:00,0,0,0.0366,0.0836,0.0674,0.0517,0.0629
2018-01-15 09:20:00,0,0,0.0306,0.0855,0.0595,0.0618,0.0657
2018-01-15 09:25:00,0,0,0.0322,0.0833,0.0448,0.0604,0.063
2018-01-15 09:30:00,0,0,0.0338,0.0914,0.0784,0.0515,0.0726
2018-01-15 09:35:00,0,0,0.0288,0.0914,0.0698,0.0625,0.0779
2018-01-15 09:40:00,0,0,0.0357,0.086,0.0739,0.0572,0.0688
2018-01-15 09:45:00,0,0,0.0409,0.0783,0.0797,0.0678,0.0737
2018-01-15 09:50:00,0,0,0.05,0.078,0.0812,0.0619,0.0781
2018-01-15 09:55:00,0,0,0.038,0.0828,0.0683,0.0577,0.0626
2018-01-15 10:00:00,0,0,0.0376,0.0798,0.0638,0.0584,0.0771
2018-01-15 10:05:00,0,0,0.0365,0.0822,0.0641,0.0551,0.0624
2018-01-15 10:10:00,0,0,0.0354,0.0648,0.0822,0.0641,0.061
2018-01-15 10:15:00,0,0,0.0356,0.069,0.0431,0.0608,0.0899
2018-01-15 10:20:00,0,0,0.0363,0.0716,0.083,0.0573,0.0772
2018-01-15 10:25:00,0,0,0.0418,0.0845,0.084,0.0663,0.0852
2018-01-15 10:30:00,0,0,0.0508,0.0669,0.0844,0.0648,0.068
2018-01-15 10:35:00,0,0,0.0455,0.0816,0.0693,0.0686,0.0708
2018-01-15 10:40:00,0,0,0.0391,0.0626,0.0685,0.0703,0.064
2018-01-15 10:45:00,0,0,0.0393,0.0711,0.0889,0.0626,0.0835
2018-01-15 10:50:00,0,0,0.0358,0.0791,0.0939,0.0755,0.0816
2018-01-15 10:55:00,0,0,0.037,0.0738,0.0989,0.0641,0.0568
2018-01-15 11:00:00,0,0,0.0403,0.0633,0.0533,0.0656,0.084
2018-01-15 11:05:00,0,0,0.0397,0.0564,0.0681,0.0581,0.0808
2018-01-15 11:10:00,0,0,0.0422,0.0664,0.1678,0.0622,0.0651
2018-01-15 11:15:00,0,0,0.0462,0.0739,0.1713,0.0682,0.0854
2018-01-15 11:20:00,0,0,0.035,0.0651,0.1683,0.0712,0.0706
2018-01-15 11:25:00,0,0,0.0396,0.0661,0.0735,0.062,0.0836
2018-01-15 11:30:00,0,0,0.0422,0.0654,0.0585,0.0667,0.0882
2018-01-15 11:35:00,0,0,0.0399,0.0743,0.0462,0.0699,0.0806
2018-01-15 11:40:00,0,0,0.0325,0.0637,0.0683,0.0682,0.0945
2018-01-15 11:45:00,0,0,0.0439,0.0607,0.0798,0.0643,0.0731
2018-01-15 11:50:00,0,0,0.0371,0.0643,0.0725,0.0776,0.0899
2018-01-15 11:55:00,0,0,0.0352,0.0681,0.0588,0.0759,0.0713
2018-01-15 12:00:00,0,0,0.0442,0.0709,0.0555,0.0681,0.0676
2018-01-15 12:05:00,0,0,0.0486,0.067,0.051,0.0683,0.0996
2018-01-15 12:10:00,0,0,0.0458,0.0659,0.0825,0.0629,0.0785
2018-01-15 12:15:00,0,0,0.0469,0.0704,0.0735,0.0749,0.0616
2018-01-15 12:20:00,0,0,0.0459,0.1073,0.0365,0.0647,0.0814
2018-01-15 12:25:00,0,0,0.0447,0.0642,0.0631,0.0641,0.0905
2018-01-15 12:30:00,0,0,0.0483,0.0685,0.0607,0.0671,0.0829
2018-01-15 12:35:00,0,0,0.0445,0.0618,0.0399,0.0651,0.0646
2018-01-15 12:40:00,0,0,0.0447,0.0654,0.09,0.0771,0.066
2018-01-15 12:45:00,0,0,0.046,0.1009,0.0498,0.0753,0.0738
2018-01-15 12:50:00,0,0,0.0412,0.0608,0.0907,0.0686,0.0707
2018-01-15 12:55:00,0,0,0.0474,0.0646,0.076,0.0669,0.066
2018-01-15 13:00:00,0,0,0.0422,0.0661,0.0623,0.0705,0.0515
2018-01-15 13:05:00,0,0,0.0396,0.0546,0.0696,0.0732,0.0779
2018-01-15 13:10:00,0,0,0.0399,0.0724,0.0542,0.0728,0.0886
2018-01-15 13:15:00,0,0,0.0418,0.0564,0.074,0.079,0.0614
2018-01-15 13:20:00,0,0,0.0428,0.0684,0.0546,0.0711,0.0796
2018-01-15 13:25:00,0,0,0.0439,0.0624,0.0496,0.0777,0.0772
2018-01-15 13:30:00,0,0,0.0343,0.0565,0.0718,0.0684,0.0874
2018-01-15 13:35:00,0,0,0.034,0.0772,0.0607,0.0737,0.074
2018-01-15 13:40:00,0,0,0.0345,0.0572,0.0662,0.0665,0.0828
2018-01-15 13:45:00,0,0,0.0433,0.0597,0.0598,0.0725,0.0743
2018-01-15 13:50:00,0,0,0.0444,0.065,0.0541,0.0747,0.0817
2018-01-15 13:55:00,0,0,0.0388,0.0561,0.0782,0.0765,0.0736
2018-01-15 14:00:00,0,0,0.0399,0.0551,0.0609,0.079,0.0736
2018-01-15 14:05:00,0,0,0.0399,0.0612,0.0542,0.0763,0.0915
2018-01-15 14:10:00,0,0,0.0458,0.0688,0.0857,0.0769,0.0709
2018-01-15 14:15:00,0,0,0.046,0.0664,0.0561,0.0792,0.0983
2018-01-15 14:20:00,0,0,0.0478,0.0492,0.0796,0.0756,0.0866
2018-01-15 14:25:00,0,0,0.0428,0.0613,0.0634,0.0672,0.0794
2018-01-15 14:30:00,0,0,0.0643,0.0577,0.0678,0.0819,0.0734
2018-01-15 14:35:00,0,0,0.0398,0.0609,0.0745,0.0807,0.1109
2018-01-15 14:40:00,0,0,0.0399,0.0608,0.0783,0.0731,0.0699
2018-01-15 14:45:00,0,0,0.0278,0.0655,0.077,0.0806,0.0763
2018-01-15 14:50:00,0,0,0.0488,0.0584,0.0715,0.0791,0.0802
2018-01-15 14:55:00,0,0,0.045,0.0654,0.0548,0.0775,0.0721
2018-01-15 15:00:00,0,0,0.0462,0.0443,0.049,0.0725,0.0856
2018-01-15 15:05:00,0,0,0.0456,0.0627,0.0372,0.0738,0.0789
2018-01-15 15:10:00,0,0,0.0383,0.061,0.0248,0.0786,0.0886
2018-01-15 15:15:00,0,0,0.0372,0.0568,0.07,0.081,0.0897
2018-01-15 15:20:00,0,0,0.0455,0.0765,0.0563,0.0776,0.0743
2018-01-15 15:25:00,0,0,0.0418,0.0528,0.0683,0.0747,0.1051
2018-01-15 15:30:00,0,0,0.0413,0.1137,0.0669,0.0735,0.0911
2018-01-15 15:35:00,0,0,0.0513,0.0732,0.0424,0.0747,0.092
2018-01-15 15:40:00,0,0,0.0486,0.0747,0.0724,0.0804,0.1179
2018-01-15 15:45:00,0,0,0.0443,0.0671,0.05,0.0862,0.0935
2018-01-15 15:50:00,0,0,0.0447,0.0691,0.047,0.0818,0.1555
2018-01-15 15:55:00,0,0,0.0457,0.0668,0.0531,0.0864,0.0751
2018-01-15 16:00:00,0,0,0.0463,0.0674,0.0293,0.0794,0.1325
2018-01-15 16:05:00,0,0,0.0494,0.0665,0.0599,0.0767,0.1109
2018-01-15 16:10:00,0,0,0.0456,0.0716,0.0458,0.0846,0.0799
2018-01-15 16:15:00,0,0,0.0407,0.0715,0.0397,0.0873,0.0906
2018-01-15 16:20:00,0,0,0.0512,0.0795,0.0171,0.0822,0.0934
2018-01-15 16:25:00,0,0,0.0491,0.0748,0.0418,0.0803,0.0918
2018-01-15 16:30:00,0,0,0.0458,0.0663,0.0477,0.0718,0.0876
2018-01-15 16:35:00,0,0,0.0439,0.0572,0.0561,0.0802,0.1114
2018-01-15 16:40:00,0,0,0.0437,0.0706,0.0366,0.0831,0.0945
2018-01-15 16:45:00,0,0,0.0496,0.0683,0.0542,0.08,0.0883
2018-01-15 16:50:00,0,0,0.0401,0.0572,0.0548,0.0763,0.0859
2018-01-15 16:55:00,0,0,0.0426,0.0601,0.0321,0.0795,0.0783
2018-01-15 17:00:00,0,0,0.0474,0.065,0.0302,0.0742,0.083
2018-01-15 17:05:00,0,0,0.0395,0.0666,0.0341,0.0869,0.1051
2018-01-15 17:10:00,0,0,0.0416,0.0701,0.0517,0.0812,0.0662
2018-01-15 17:15:00,0,0,0.0414,0.0748,0.0566,0.0863,0.1097
2018-01-15 17:20:00,0,0,0.0464,0.0735,0.0593,0.0843,0.0911
2018-01-15 17:25:00,0,0,0.0458,0.0895,0.0659,0.0885,0.0983
2018-01-15 17:30:00,0,0,0.052,0.0692,0.0558,0.0793,0.1212
2018-01-15 17:35:00,0,0,0.0477,0.0654,0.0547,0.0698,0.0927
2018-01-15 17:40:00,0,0,0.0373,0.0578,0.0593,0.0831,0.0767
2018-01-15 17:45:00,0,0,0.0442,0.0716,0.0384,0.0808,0.1142
2018-01-15 17:50:00,0,0,0.0488,0.0731,0.0575,0.0835,0.0804
2018-01-15 17:55:00,0,0,0.0528,0.0606,0.0551,0.0771,0.0921
2018-01-15 18:00:00,0,0,0.0479,0.0726,0.0517,0.0781,0.1099
2018-01-15 18:05:00,0,0,0.0367,0.0662,0.0475,0.083,0.0974
2018-01-15 18:10:00,0,0,0.0457,0.0765,0.0404,0.0879,0.0811
2018-01-15 18:15:00,0,0,0.0402,0.0618,0.0674,0.0765,0.0764
2018-01-15 18:20:00,0,0,0.0435,0.0587,0.0478,0.0678,0.0771
2018-01-15 18:25:00,0,0,0.0459,0.0685,0.0467,0.0728,0.0618
2018-01-15 18:30:00,0,0,0.0398,0.0782,0.0581,0.0621,0.0619
2018-01-15 18:35:00,0,0,0.0406,0.0729,0.063,0.0664,0.0933
2018-01-15 18:40:00,0,0,0.0438,0.0585,0.0456,0.0666,0.0985
2018-01-15 18:45:00,0,0,0.0397,0.0554,0.0665,0.0636,0.0645
2018-01-15 18:50:00,0,0,0.04,0.0541,0.0643,0.0622,0.0663
2018-01-15 18:55:00,0,0,0.0456,0.0534,0.0592,0.0671,0.0657
2018-01-15 19:00:00,0,0,0.0351,0.0341,0.0517,0.0568,0.0631
